10682,167
10682,563
10682,1518
10682,4535
10682,4633
10682,4636
10682,5559
10682,6616
10682,72558
10682,7167
10682,7752
10682,8291
10682,8382
10682,9612
10682,9647
10682,10667
10682,10670
10682,10669
10682,10672
10682,10675
10682,10678
10682,10681
10682,10687
10682,10694
10682,10695
10682,10696
10682,10698
10682,10701
10682,10707
10682,10709
10682,11543
10682,11890
10682,23280
10682,24836
10682,25653
10682,27044
10682,29469
10682,50282
10682,88990
10682,88991
8399,99
8399,4513
8399,4636
8399,5409
8399,6616
8399,8404
8399,8420
8399,10709
11543,72558
11543,10672
11543,10675
11543,10676
11543,10674
11543,10687
11543,10684
11543,10690
11543,10701
11543,10696
11543,11890
11543,24836
11543,27044
11543,50282
10657,167
10657,563
10657,4535
10657,4633
10657,4636
10657,5559
10657,6616
10657,8291
10657,8382
10657,8420
10657,8424
10657,9647
10657,10656
10657,10659
10657,10660
10657,10676
10657,10681
10657,10683
10657,10693
10657,10694
10657,10698
10657,10708
10657,10709
10657,27044
50282,4535
50282,10667
50282,10675
50282,10676
50282,10687
50282,10694
50282,10698
50282,10701
50282,10696
50282,11890
50282,24836
50282,29469
50282,88961
6664,563
5317,99
5317,527
5317,10687
5317,10698
10699,167
10699,70019
10699,4633
10699,4636
10699,72897
10699,8420
10699,10659
10699,10663
10699,10683
10699,10706
10699,49376
10699,60668
1876,167
1876,1878
1876,3969
1876,4535
1876,9612
1876,10678
1876,10681
1876,10685
1876,10690
1876,10703
1876,23280
10695,167
10695,563
10695,4513
10695,4521
10695,4535
10695,4633
10695,4636
10695,5409
10695,5559
10695,6595
10695,6616
10695,8291
10695,9612
10695,9647
10695,10667
10695,10670
10695,10672
10695,10675
10695,10678
10695,10681
10695,10683
10695,10687
10695,10694
10695,10698
10695,10709
10695,52818
72208,4513
72208,10687
1518,4636
1518,4739
1518,7167
1518,10683
1518,10696
1518,10707
1518,11890
1518,24836
1518,27044
1518,52818
6595,167
6595,563
6595,4295
6595,4521
6595,4590
6595,5409
6595,5559
6595,6616
6595,8404
6595,8420
6595,10679
6595,10689
6595,10698
6595,49376
88991,72558
88991,10675
88991,10701
88991,27044
36108,563
36108,3969
8420,99
8420,167
8420,563
8420,4295
8420,4513
8420,4521
8420,4633
8420,4636
8420,5409
8420,5559
8420,6616
8420,8291
8420,8382
8420,8404
8420,8424
8420,10668
8420,10689
8420,10698
8420,49376
10700,167
10700,5559
10700,6242
10709,167
10709,4535
10709,5559
10709,5652
10709,6616
10709,8382
10709,8404
10709,9647
10709,10659
10709,10670
10709,10672
10709,10675
10709,10678
10709,10681
10709,10683
10709,10694
10709,10706
10709,10708
10709,23280
36104,563
36104,10685
11890,4636
11890,72558
11890,10684
11890,10698
11890,10696
11890,10707
11890,24836
11890,88961
8291,99
8291,167
8291,521
8291,563
8291,3969
8291,4513
8291,4521
8291,4535
8291,4633
8291,4636
8291,4701
8291,5559
8291,6616
8291,8382
8291,9612
8291,9647
8291,10656
8291,10659
8291,10667
8291,10669
8291,10675
8291,10676
8291,10678
8291,10681
8291,10683
8291,10684
8291,10694
8291,10698
8291,10706
8291,10708
8291,49376
10670,167
10670,563
10670,4535
10670,5559
10670,9647
10670,10669
10670,10672
10670,10675
10670,10694
10670,10698
10670,10701
8419,99
8419,167
8419,521
8419,1878
8419,4521
8419,6242
8419,8382
8419,11714
10693,167
10693,563
10693,4633
10693,5559
10693,6616
10693,9647
10693,10683
10693,24836
8382,99
8382,167
8382,521
8382,563
8382,1878
8382,3969
8382,4513
8382,4521
8382,4535
8382,4633
8382,4636
8382,5559
8382,6616
8382,7167
8382,10656
8382,10659
8382,10660
8382,10675
8382,10676
8382,10678
8382,10681
8382,10683
8382,10687
8382,10696
8382,10706
8382,10708
8382,24836
88961,10667
88961,10672
88961,10675
88961,10674
88961,10698
88961,10696
88961,25653
88961,29469
88961,60668
