1,332
1,621
1,623
1,628
1,645
1,661
1,700
1,713
1,724
1,756
1,776
1,791
1,797
1,800
1,802
1,815
1,830
1,884
1,897
1,905
1,906
1,981
1,1007
1,1017
1,1023
1,1034
1,1049
1,1111
1,1135
1,1158
1,1174
1,1181
1,1189
1,1193
1,1211
1,1212
1,1228
1,1231
1,1233
1,1236
1,1238
1,1265
1,1267
1,1282
1,1286
1,1291
1,1294
1,1295
1,1315
1,1317
1,1323
1,1351
1,1394
1,1395
1,1403
32783,12435
32830,2660
67,599
67,791
67,1049
67,1174
67,1193
67,1212
67,1394
67,1455
67,1845
67,2120
67,2169
67,2181
67,2205
67,2218
67,2434
67,3580
67,4808
67,5917
67,5982
67,6749
67,6750
67,6752
67,6754
67,6756
67,6762
67,6770
67,6771
67,6773
67,6774
67,6779
67,6793
67,6794
67,6807
67,6815
67,6816
67,6822
67,6836
67,6837
67,6838
67,6839
67,6840
67,6841
67,6843
67,6848
67,6852
67,6853
67,6855
67,6857
67,6867
67,6872
67,6874
67,6881
67,6888
67,6893
67,6894
67,6897
67,6898
67,6903
67,6904
67,6921
67,6931
67,6937
67,6955
67,6961
67,6966
67,6968
67,6972
67,6975
67,6977
67,6998
67,7000
67,7005
67,7006
67,7009
67,7011
67,7012
67,7015
67,7018
67,7023
67,7024
67,7025
67,7026
67,7027
67,7028
67,7029
67,7030
67,7031
67,7032
67,7033
67,7034
67,7040
67,7049
67,7050
67,7051
67,7052
67,7057
67,7058
67,7070
67,7071
67,7078
67,7087
67,7095
67,7101
67,7103
67,7108
67,7109
67,7111
67,7112
98372,95958
85,5099
85,5439
92,599
103,8502
103,8503
103,8506
103,8509
103,8510
103,8511
103,8513
103,8514
103,8515
103,8517
103,8518
103,8519
103,8520
103,8522
103,8523
103,8524
103,8525
103,8527
103,8529
103,8531
103,8532
103,8533
98410,14767
120,2169
120,9111
120,9118
120,9126
152,1228
152,10003
152,10006
152,10029
152,10030
152,10039
152,10050
152,10058
152,10073
152,10077
152,10094
152,10123
152,10132
152,10140
152,10145
32928,125368
164,1455
164,1474
164,1845
164,2357
164,6815
164,7026
164,7101
164,10583
164,10584
164,10585
164,10587
164,10588
164,10590
164,10591
164,10593
164,10594
164,10595
164,10597
164,10598
164,10599
164,10600
164,10601
164,10602
164,10603
164,10604
164,10605
164,10608
164,10609
164,10610
164,10612
164,10613
164,10614
164,10615
164,10616
164,10617
164,10618
164,10619
164,10621
164,10622
164,10623
164,10624
164,10625
164,10626
164,10627
164,10628
164,10629
164,10630
164,10631
164,10632
164,10633
172,198
172,10823
175,10073
175,10077
175,10094
175,10598
175,10612
175,10870
175,10884
175,10890
175,10892
175,10898
175,10902
175,10903
175,10904
175,10910
175,10915
175,10931
175,10940
175,10942
175,10944
175,10945
175,10962
175,10970
175,10980
65720,65740
65720,154649
198,1459
198,1605
198,2116
198,2120
198,3237
198,4268
198,11912
198,11914
198,11926
198,11927
198,11928
198,11930
198,11933
198,11936
198,11938
198,11952
198,11961
198,11962
198,11966
198,11971
198,11972
198,11974
198,11975
198,11977
198,11983
198,11984
65740,20341
65740,54659
215,1174
215,2434
215,13434
98549,14834
98549,16898
98549,38547
98553,14834
98553,42452
98553,79429
98553,88848
98553,94171
98553,128161
98553,130554
98557,14840
98557,38470
98557,38500
98580,60161
98580,98584
98580,98588
98580,108669
98580,108670
98580,133764
98581,40430
98584,40430
98584,98588
98584,98590
98584,170629
98584,170630
98585,98588
98585,98590
98585,170632
98587,19050
98587,60167
98588,98590
98590,170642
131362,38983
131365,38984
131365,56334
131365,112629
131365,182460
131365,182461
131366,38984
131368,38984
131368,56334
131368,61296
131368,61838
131368,130617
131368,182463
131369,38985
131370,38986
131376,116533
359,802
359,1459
359,18415
359,19370
359,23807
359,23832
359,24509
359,24510
359,24514
359,24515
359,24516
359,24517
359,24520
359,24521
359,24524
359,24526
359,24531
359,24534
359,24535
359,24536
359,24537
359,24544
359,24545
359,24547
359,24550
359,24552
359,24553
359,24559
359,24561
359,24562
131442,39076
131442,131443
131442,131444
131443,39076
131443,131444
131444,39076
131445,39076
65923,2890
131471,39084
131472,39084
131472,170637
131473,39084
131473,56321
131479,171763
33181,125621
33182,623
33182,17775
33183,125634
33183,125636
164269,126583
164269,190771
164283,104017
98780,14926
98780,38371
98780,50771
98780,52376
98780,55894
98780,60635
98780,60659
98780,60662
98780,61984
98780,72637
98780,103423
98780,103425
98780,103432
98780,148533
98780,170748
98782,14926
98782,36730
98782,52799
98782,58718
98782,59948
98782,60625
98782,100255
98784,14926
98784,24491
98784,29135
98784,29573
98784,29665
98784,38371
98784,48234
98784,58672
98784,61887
98784,152535
33250,52271
33250,109848
33250,125726
98787,14927
98789,14927
98789,45432
98791,14927
98791,45432
98791,170752
98799,14930
503,8963
503,11927
98809,14938
98809,17562
506,599
506,1916
506,4398
506,34420
506,64210
98812,14938
98812,17562
98812,39742
98812,43478
98813,14938
98813,104928
98813,170765
98814,14938
98814,39742
532,628
532,791
532,802
532,1286
532,1294
532,1394
532,2120
532,2139
532,2181
532,6478
532,6754
532,7111
532,23757
532,23807
532,26663
532,35762
532,35763
532,35764
532,35765
532,35766
532,35767
532,35768
532,35769
532,35770
98844,98847
98844,98849
98847,52343
98847,98849
98847,98850
98850,35765
131633,88110
131633,117381
131638,39233
131638,59798
131638,131725
599,830
599,2169
599,2434
599,3683
599,5351
599,5406
599,5439
599,7290
599,7989
599,9157
164439,87453
621,800
621,1294
621,1403
621,38201
623,661
623,1295
623,2050
623,2181
623,3580
623,17775
623,38204
623,38205
623,38206
623,38208
623,38209
623,38210
623,38211
98927,14988
98927,52126
98927,100907
98927,144649
98927,144650
98928,14988
628,661
628,756
