1,50.2888,5.91333
67,48.9941,8.40034
85,50.0462,8.57346
92,48.3539,11.7866
103,48.5812,7.74847
120,51.3614,6.17673
152,53.5608,9.98873
164,49.4597,11.073
172,52.5577,13.2863
175,48.1316,11.6087
198,51.2541,8.70612
215,50.0462,8.57346
332,50.0764,8.64687
359,50.051,8.58547
503,49.004,8.40192
506,52.5577,13.2863
532,47.6702,11.8545
599,48.3494,11.7999
621,51.318,6.0249
623,48.6904,9.195
628,52.4872,13.4213
645,53.5148,10.0988
661,50.0469,8.56801
700,52.3777,9.74147
713,47.748,7.339
724,51.9859,5.90245
756,50.1068,14.2671
776,53.6331,10.0065
791,48.8957,9.19283
797,51.45,5.9661
800,51.9747,7.62309
802,48.3563,11.7835
815,53.5532,10.0076
830,50.0469,8.57876
884,54.9221,9.76674
897,50.085,14.445
905,50.0422,8.88378
906,50.0422,8.88378
981,49.0232,14.5002
1007,50.0469,8.56801
1017,50.0462,8.57346
1023,49.9288,7.25616
1034,50.133,8.56834
1049,50.1078,8.65818
1111,48.6572,9.22643
1135,48.69,9.1927
1158,52.4806,13.3902
1174,48.3535,11.7773
1181,50.0787,14.4173
1189,50.0462,8.57346
1193,48.7816,9.15951
1211,49.6385,8.46801
1212,48.3382,7.87263
1228,51.1891,6.82101
1231,47.4046,8.57193
1233,52.379,13.5149
1236,50.0922,14.4309
1238,47.8506,12.1195
1265,49.5928,8.63929
1267,48.3539,11.7866
1282,48.1395,11.5778
1286,48.1514,11.7313
1291,47.3703,8.51969
1294,51.7706,7.17534
1295,47.4927,11.0867
1315,50.0462,8.57346
1317,47.5997,7.53173
1323,51.3015,6.73453
1351,50.0487,8.56082
1394,49.4536,8.49346
1395,53.2113,6.56735
1403,52.5841,6.19132
1412,47.787,12.9837
1427,47.3671,8.54509
1438,49.1994,12.5082
1455,48.4127,10.0121
1459,48.1431,11.5783
1460,49.372,11.2103
1463,47.9905,7.85191
1471,47.4523,8.56183
1474,53.5713,9.9886
1492,47.9993,7.84306
1512,48.3686,14.5143
1513,52.3703,9.73588
1515,47.7916,12.9966
1517,47.8114,13.1
1529,49.4448,7.58733
1605,50.0462,8.57346
1622,47.7391,13.445
1631,50.1212,8.64943
1633,47.8441,12.9535
1634,47.795,11.4869
1642,54.3218,10.1371
1644,51.2415,6.73889
1671,49.1034,6.1797
1673,54.6506,11.3411
1679,49.1956,12.5162
1701,52.1304,7.68592
1719,50.9383,6.94052
1730,47.3501,8.27187
1735,47.9908,13.6822
1764,52.5106,13.3897
1768,50.1068,14.2671
1770,48.7845,9.18258
1813,47.375,8.53866
1842,48.0911,6.95036
1844,50.0713,14.4039
1845,50.8779,7.26988
1846,52.945,14.9526
1850,50.9042,6.94514
1864,50.0462,8.57346
1882,47.7442,13.0319
1900,52.51,13.3733
1915,47.7909,13.297
1916,48.181,11.5732
1917,49.9449,11.5832
1927,50.1031,14.4525
1936,47.4058,12.9801
1955,47.6513,9.18109
1958,47.7934,13.0074
1971,53.0652,8.81916
1984,50.0462,8.57346
1994,52.1792,5.91993
2002,49.4886,8.43268
2022,50.122,8.6501
2023,51.3312,12.3801
2027,48.5357,9.28038
2037,50.0894,14.4401
2043,51.9044,8.60953
2050,52.5371,13.2641
2113,50.9396,6.93958
2116,47.4315,9.38121
2118,48.6478,9.00966
2120,48.2512,14.2461
2139,48.179,11.5923
2159,51.3401,12.3666
2165,51.1968,6.81229
2169,52.5544,13.2902
2173,47.741,13.3483
2181,49.5371,8.07614
2199,51.8491,6.86355
2201,50.1064,8.65262
2204,47.3647,8.55437
2205,48.9461,9.42965
2218,48.8918,8.70062
2223,49.7582,6.64193
2232,49.8016,9.93514
2244,52.5577,13.2863
2251,49.4601,11.0266
2253,47.3675,8.53762
2285,47.7934,13.0074
2294,52.4831,13.3888
2304,47.7929,13.0289
2316,48.1834,11.5856
2323,47.7916,12.9966
2343,50.1175,14.456
2357,49.4694,8.48368
2367,50.5392,7.11175
2371,50.5393,7.11167
2434,50.0462,8.57346
2660,50.0522,8.58667
2890,50.8797,7.11719
2917,47.4523,8.56183
3237,48.3539,11.7866
3279,52.2641,7.93052
3301,51.2322,6.76582
3337,51.8694,12.6633
3486,54.3235,10.1393
3579,48.3539,11.7866
3580,50.8099,8.77137
3676,54.9235,9.80684
3678,50.1929,8.66301
3683,49.6522,6.08121
3804,49.305,8.62864
3987,50.1068,14.2671
4068,50.1315,8.57282
4263,53.1079,6.10037
4268,53.1065,6.10399
4272,52.5199,13.3882
4286,50.1087,14.2684
4398,50.0462,8.57346
4427,48.1397,11.6071
4447,53.5608,9.98873
4485,52.5208,13.3964
4523,52.507,13.3951
4589,47.375,8.53866
4650,54.6277,8.39794
4670,48.1476,11.5602
4698,48.3539,11.7866
4725,52.5075,6.109
4727,52.0905,6.1349
4748,50.0902,14.3991
4770,54.656,11.3529
4808,47.9948,7.84653
4868,52.25,6.15128
4889,52.5448,13.3988
4930,47.3792,8.54827
5009,47.6033,7.61656
5066,52.3864,9.71391
5099,50.0506,8.57174
5351,52.5274,13.4156
5406,50.0462,8.57346
5439,47.4533,8.56422
5479,52.4992,13.4169
5752,48.1365,11.576
5763,48.1322,11.5666
5775,52.5309,13.4108
5792,52.5328,13.413
5917,50.9581,6.97304
5982,51.4484,7.46407
5987,52.5183,13.3884
6276,52.5244,13.4097
6291,50.0462,8.57346
6402,50.0506,8.57174
6449,49.329,8.56709
6478,52.5021,13.454
6479,50.051,8.58547
6664,51.2205,6.79393
6749,49.0203,8.44107
6750,52.5358,13.4223
6752,50.1165,8.67719
6754,48.1243,11.5486
6756,49.6161,7.33904
6762,49.0055,8.40618
6770,52.4558,13.2668
6771,49.8026,9.92018
6773,48.4765,7.94674
6774,52.5093,13.4344
6779,49.0004,8.38524
6793,48.2188,11.6247
6794,48.946,8.8414
6807,51.2268,6.77281
6815,48.1466,11.5624
6816,48.8093,8.18275
6822,51.3825,6.98857
6836,51.3432,7.72906
6837,49.005,8.44371
6838,48.7952,8.49557
6839,49.0004,8.4634
6840,48.9951,8.44999
6841,50.9474,6.98283
6843,49.0108,8.39464
6848,50.962,6.95174
6852,52.5352,13.1962
6853,49.0102,8.39393
6855,49.0055,8.41149
6857,49.0145,8.35149
6867,49.0043,8.37349
6872,50.0462,8.57346
6874,48.8925,9.18676
6881,53.4624,10.0121
6888,52.2764,8.04389
6893,52.4685,13.279
6894,50.7739,6.07837
6897,50.9366,6.93328
6898,53.5676,9.98249
6903,48.9963,8.37612
6904,52.5093,13.3752
6921,48.5165,7.96374
6931,48.4698,7.95816
6937,49.4579,11.0672
6955,50.7637,6.0839
6961,52.4982,13.3306
6966,49.4882,8.4655
6968,48.1498,11.5478
6972,53.6331,10.0065
6975,49.2379,8.88863
6977,47.2818,8.60624
6998,48.9937,8.40167
7000,49.8018,9.93583
7005,49.5931,11.0085
7006,50.771,7.09248
7009,52.5299,13.4105
7011,48.3637,10.8864
7012,49.0092,8.40891
7015,48.9963,8.37612
7018,49.0099,8.39492
7023,49.0055,8.40618
7024,49.0104,8.39564
7025,52.5491,13.5015
7026,49.7925,9.92976
7027,48.7616,9.15577
7028,49.8298,9.9209
7029,53.6513,10.1629
7030,52.5126,13.4655
7031,53.5625,9.96758
7032,50.9374,6.83464
7033,51.3243,9.50537
7034,50.081,14.4229
7040,50.3065,11.2431
7049,50.1071,8.69008
7050,53.8436,9.93533
7051,52.5041,13.3074
7052,48.9617,8.63538
7057,48.9947,8.40329
7058,48.6933,9.19697
7070,50.9408,6.97527
7071,50.7079,7.12928
7078,49.4496,8.46696
7087,53.4001,10.1762
7095,54.3167,10.1266
7101,49.7904,9.9314
7103,51.4272,6.87456
7108,50.395,8.07813
7109,52.4866,13.3284
7111,50.0462,8.57346
7112,53.5505,10.0472
7125,49.0085,8.43916
7290,49.6133,6.13808
7337,50.087,14.4206
7369,52.5466,13.4057
7433,48.3539,11.7866
7561,50.0462,8.57346
7582,53.5937,9.41145
7590,53.5829,10.008
7639,48.036,11.5755
7647,50.1068,14.2671
7747,53.5761,9.96493
7749,50.1288,14.3758
7989,50.0506,8.57174
8023,47.4523,8.56183
8026,48.1491,11.5564
8180,47.7988,13.0436
8233,54.6659,11.3322
8311,48.0333,14.2154
8391,50.1068,14.2671
8431,48.3539,11.7866
8438,52.5162,13.3776
8502,48.585,7.773
8503,48.5854,7.76134
8506,48.6654,7.71937
8509,48.5851,7.7704
8510,48.5737,7.7562
8511,48.4765,7.94674
8513,48.8008,7.76544
8514,48.5796,7.75177
8515,48.544,7.75875
8517,48.6167,7.71596
8518,48.5457,7.62752
8519,48.6011,7.79198
8520,48.5638,7.78405
8522,47.5997,7.53173
8523,48.5797,7.74869
8524,48.5615,7.76333
8525,48.5826,7.75332
8527,48.5844,7.73372
8529,48.5867,7.77059
8531,48.6003,7.76254
8532,48.5638,7.78405
8533,48.0696,7.34686
8963,47.6272,10.4979
9111,47.5878,7.66034
9118,49.661,5.92451
9126,52.5081,13.4527
9157,52.5577,13.2863
9330,50.0462,8.57346
9735,47.3522,7.9077
9865,50.0462,8.57346
9870,48.7455,9.1046
10003,52.5234,13.3298
10006,52.5577,13.2863
10029,53.5615,9.9737
10030,48.221,11.5476
10039,47.5682,7.6073
10050,52.5117,13.4575
10058,48.3539,11.7866
10073,51.5996,6.15037
10077,54.9424,11.9727
10094,54.5003,11.224
10123,47.3678,8.54585
10132,47.4509,8.56273
10140,48.3597,11.7911
10145,50.0462,8.57346
10509,50.0462,8.57346
10583,48.1332,11.5488
10584,49.4541,11.0771
10585,48.8053,9.20799
10587,51.2434,6.80127
10588,49.2327,6.9991
10590,49.4766,11.067
10591,49.5116,11.4442
10593,51.4306,7.11227
10594,52.0906,7.48781
10595,48.3813,10.9301
10597,49.4579,11.0935
10598,47.5472,7.58893
10599,51.9733,7.60995
10600,49.4055,10.669
10601,50.1051,8.66671
10602,49.4623,11.0695
10603,52.3759,9.73728
10604,50.3138,11.9185
10605,49.4564,11.076
10608,53.5802,9.96157
10609,52.2699,8.05168
10610,49.556,8.44445
10612,50.1071,8.69008
10613,49.4835,11.1052
10614,49.451,11.0554
10615,49.5999,11.0363
10616,50.9416,6.95651
10617,49.442,11.092
10618,49.4155,11.0071
10619,48.7778,9.17872
10621,48.1331,11.5837
10622,49.3609,11.0551
10623,49.5855,10.9742
10624,48.1174,11.5363
10625,48.1004,11.5451
10626,48.0427,11.5105
10627,49.6075,11.0051
10628,48.1256,11.6002
10629,49.9243,8.09734
10630,49.4305,10.9414
10631,47.8002,8.93012
10632,48.465,7.94267
10633,49.4738,10.9821
10675,52.431,13.5322
10679,47.3657,8.53808
10699,47.4523,8.56183
10751,47.4535,8.56123
10823,52.3909,13.5173
10870,47.673,9.52314
10884,50.1703,8.21148
10890,50.0689,14.4064
10892,48.2669,11.6744
10898,50.0882,14.4311
10902,50.0816,14.4133
10903,51.9824,5.90693
10904,50.1068,14.2671
10910,49.9469,7.27829
10915,50.8785,7.12116
10931,52.5017,13.4183
10940,52.5577,13.2863
10942,47.4523,8.56183
10944,53.5613,9.96041
10945,52.5577,13.2863
10962,53.5601,9.96512
10970,52.5074,13.3904
10980,52.1304,7.68592
11037,48.3539,11.7866
11101,47.3189,8.58043
11237,48.1312,11.6065
11290,47.7473,8.95201
11484,50.2467,8.25657
11498,47.5634,7.6006
11555,54.3443,10.1332
11557,47.5641,14.2438
11577,47.6129,7.6608
11644,50.9728,6.96925
11672,47.5481,7.58956
11683,52.4927,13.3419
11743,47.3831,8.66563
11791,50.7772,6.078
11867,48.3065,14.2862
11874,51.3339,12.3262
11912,53.3952,5.87913
11914,50.7293,7.10501
11926,53.1957,6.57845
11927,52.8465,6.48733
11928,50.1941,8.65783
11930,50.9468,6.92423
11933,53.5589,9.97463
11936,50.7765,6.08309
11938,51.9849,5.92069
11952,52.5017,6.09673
11961,53.5589,9.97463
11962,48.6406,14.2222
11966,47.2882,12.7617
11971,47.3671,8.52026
11972,50.1206,8.65969
11974,54.5003,11.224
11975,53.2123,6.57291
11977,50.9372,6.95042
11983,52.9945,6.50607
11984,48.6787,9.36659
12022,50.1109,8.6817
12333,52.5067,13.3739
12398,50.1032,14.3941
12435,50.0462,8.57346
12441,53.1482,8.22772
12449,47.7486,7.40651
12473,50.0462,8.57346
12518,51.1925,5.994
12544,48.1009,11.6312
12554,47.9841,8.81514
12596,52.5217,13.4109
12673,53.5531,9.92959
12691,53.5447,9.95376
12706,52.5101,13.4693
12711,51.4773,11.9874
12718,48.3799,10.85
12722,53.0636,8.82061
12763,52.4895,13.3915
12772,53.1028,6.09771
12928,53.6696,10.2363
12942,47.377,8.53997
12985,47.375,8.53866
13010,51.2205,6.79393
13014,51.333,6.11592
13033,47.4177,8.5588
13035,48.1184,11.5338
13087,53.2292,6.55191
13351,48.2577,11.5581
13398,49.6101,6.13155
13434,48.1393,11.5758
13736,52.1845,5.93485
13749,51.4736,6.82023
13799,52.7747,6.91267
13801,47.3794,8.50764
13804,49.5993,6.10645
13810,51.3418,6.56175
13811,48.2942,14.2746
13831,51.3949,6.66085
14069,53.5552,9.99148
14113,51.4789,7.22345
14216,50.1081,11.4551
14307,50.1043,14.5875
14329,48.354,11.7875
14356,54.3204,10.1334
14401,47.3784,8.54727
14417,51.4951,7.41677
14419,50.9313,6.94042
14421,49.2617,11.2131
14436,50.1589,8.1022
14443,47.5953,7.65554
14483,47.6783,9.5097
14484,54.4056,10.1298
14491,52.379,13.5149
14538,52.375,9.70228
14546,47.4215,8.37487
14565,50.9434,6.95817
14567,50.884,6.90012
14569,47.3656,8.54732
14589,48.9016,8.66706
14642,50.5768,7.23073
14645,52.4713,13.3665
14668,50.793,7.09704
14673,52.4908,13.394
14685,49.4798,6.0853
14723,47.6033,7.61656
14751,49.4697,11.1015
14765,48.3539,11.7866
14767,49.932,11.5918
14834,52.0132,8.61481
14840,51.4898,6.87814
14867,52.5261,13.394
14882,50.1135,8.68202
14925,47.4508,8.56222
14926,47.3522,7.9077
14927,51.9371,8.85873
14930,50.9423,6.97749
14938,49.9815,14.6046
14988,49.6012,11.0173
14989,51.4821,7.14358
15019,47.3918,13.6806
15227,50.0575,14.4285
15347,47.4084,8.59511
15419,50.6873,10.9165
15427,52.5032,13.3294
15428,47.8355,12.9952
15555,49.3773,10.1901
15559,49.5193,5.91618
15560,48.6192,10.237
15571,49.5926,6.122
15587,48.1232,11.5675
15597,47.3708,8.54308
15600,51.1686,6.9331
15601,50.0462,8.57346
15644,47.4101,8.2239
15672,50.0445,14.4594
15728,54.3225,10.1383
15733,51.2081,6.83057
15752,50.051,14.4135
15762,49.9248,10.8802
15771,47.4127,8.53779
15774,50.9381,6.94567
15813,54.5009,11.2241
15831,50.087,14.4206
15843,50.0524,14.456
15865,49.4471,7.6074
15892,47.4775,12.3835
15940,47.3663,8.54668
15953,50.1022,14.3926
15958,52.5006,13.4207
16066,50.878,7.12318
16106,49.248,14.8847
16113,53.5864,10.0307
16116,52.5475,13.4116
16125,54.3225,10.1383
16126,49.5935,8.65516
16135,48.7262,9.06801
16139,52.0264,8.52652
16140,47.4523,8.56183
16227,49.4399,7.55605
16233,47.5112,8.54412
16242,47.4212,8.43178
16243,48.0748,11.1553
16251,48.7585,11.4395
16262,52.143,6.18692
16286,50.1461,9.9732
16319,50.9191,6.95898
16343,49.0067,8.42074
16388,47.3763,8.5396
16449,50.7286,12.485
16459,52.2518,8.07032
16533,51.3699,12.382
16537,48.7864,9.19214
16550,50.9311,6.97196
16552,52.5072,9.45784
16574,53.2751,10.403
16676,54.4107,10.1328
16677,53.243,6.62139
16700,50.8374,6.58525
16731,51.0367,6.92253
16735,49.7851,6.819
16740,48.0946,11.3124
16747,50.0506,8.57174
16761,49.401,8.69038
16804,51.4574,6.61379
16817,54.7806,9.43862
16841,47.4186,9.36684
16898,52.3802,9.96562
16913,47.371,8.52411
16918,47.3522,7.9077
16919,47.2844,8.10149
16953,47.3677,8.54254
16964,49.8333,9.9978
16977,53.0744,8.63143
16989,47.5522,7.59233
16993,50.0715,8.24262
16998,50.0439,14.449
17031,47.8131,13.045
17102,51.1006,5.87877
17134,53.6589,9.66572
17236,50.7182,8.13491
17252,50.051,8.58547
17265,52.9919,6.57082
17267,52.5272,13.4088
17272,48.1502,11.6307
17281,49.7918,9.95373
17282,48.4698,7.95816
17284,53.5606,9.87993
17300,49.7583,9.94371
17307,51.9889,6.04989
17341,50.5363,10.589
17455,50.9873,11.0379
17464,51.2081,6.83057
17469,51.4206,12.2215
17472,50.3065,7.31877
17494,50.0756,14.4115
17495,51.5112,7.45688
17496,51.9078,8.38432
17497,50.0845,14.4219
17500,52.7189,6.51788
17516,50.0522,8.58667
17520,48.16,11.581
17528,49.4043,8.67602
17544,50.0172,8.69533
17561,50.0895,14.4278
17562,50.0088,14.5441
17563,47.4523,8.56183
17568,53.1417,8.20935
17569,53.7895,9.75598
17626,51.3427,12.3781
17628,50.189,8.65682
17678,52.5253,13.3693
17731,47.5472,7.58893
17764,51.193,12.4135
17775,53.5499,9.98689
17833,49.414,8.6507
17849,50.7286,6.18746
17872,49.6456,8.34557
17929,51.7452,7.242
17935,50.1037,14.4502
18053,50.087,14.4206
18086,54.1076,12.0518
18089,49.0035,8.38649
18146,49.2472,12.3066
18147,49.891,6.16446
18150,47.3948,8.43959
18239,50.0775,14.4986
18249,50.0508,14.2978
18259,49.5026,11.044
18346,52.3581,6.66493
18389,52.3218,8.62612
18395,49.3808,10.1884
18402,50.115,8.68963
18408,49.605,6.12136
18415,48.1363,11.5783
18416,49.3759,10.1796
18445,52.379,13.5149
18451,49.3795,10.1872
18459,51.3114,9.49402
18537,51.0161,13.7321
18595,50.39,7.58262
18596,51.235,6.79431
18602,49.5119,5.98514
18615,49.7124,13.6823
18633,49.4946,11.0769
18636,47.3885,8.05968
18638,48.1329,11.5892
18639,47.3879,8.51863
18642,50.2564,7.59222
18647,50.1144,8.67335
18654,50.0738,14.4315
18657,51.3876,6.445
18702,50.0254,14.5151
18724,48.3539,11.7866
18757,47.4426,8.20536
18768,52.5116,13.4569
18824,48.95,14.4681
18828,50.779,6.05928
18844,48.3539,11.7866
18867,50.9455,6.88705
18878,50.0991,8.68574
18881,47.9073,13.8087
18893,52.5058,13.432
18941,49.9688,8.82596
18978,51.279,6.46103
18979,51.8988,8.38993
18985,48.92,9.15247
18989,47.3782,8.51027
19050,51.4611,7.05727
19125,48.1354,11.6943
19131,47.9243,12.376
19153,47.7863,13.066
19177,51.1632,6.73155
19193,47.3783,8.52777
19215,52.379,6.26472
19249,53.486,11.4636
19250,49.7487,13.3694
19275,50.0304,14.5244
19281,48.1173,14.7313
19295,50.5018,5.89013
19302,50.223,6.30938
19303,49.2509,12.2891
19356,52.5133,13.3266
19359,48.3296,10.04
19370,52.9647,11.1545
19405,50.4365,10.3043
19438,47.2878,8.54437
19483,47.5124,8.64061
19485,50.1285,14.4188
19521,52.459,9.69827
19539,51.5072,7.19215
19540,52.1505,9.9538
19548,52.379,13.5149
19611,52.2605,8.04771
19678,51.528,7.25452
19693,52.527,6.08408
19714,50.1165,8.64448
19728,47.3678,8.54261
19762,47.5611,9.66544
19763,50.0763,14.4199
19764,52.5033,13.4473
19768,51.3422,12.3841
19771,47.8853,11.6882
19784,51.6738,8.34291
19830,49.5061,5.9595
19907,50.9285,6.92714
19909,53.2108,6.56569
19912,48.4127,10.0121
19914,49.786,9.95349
19917,53.7171,9.93988
19919,51.4417,7.2141
19920,47.4021,8.5351
19927,53.6331,10.0065
19929,52.9592,6.52085
19932,47.3826,8.52964
19938,49.0151,12.1007
19941,48.6973,9.70653
19943,53.4376,10.1903
19945,50.1995,9.19053
19946,54.1235,9.54682
19947,51.4984,11.9431
19951,52.7624,6.91324
19955,51.4789,7.22345
19956,49.4946,11.0769
19957,51.4296,6.77823
19967,50.7771,6.04398
19971,52.1308,11.6287
19972,49.3093,6.93728
19989,51.0391,13.7625
20002,52.5145,13.4864
20082,48.2647,7.71987
20106,52.541,13.4252
20107,52.5368,6.05686
20129,49.4915,9.77565
20220,49.7612,9.51485
20223,49.5062,6.01008
20269,51.3971,6.7833
20315,50.078,14.4615
20322,52.3475,9.38206
20329,51.0959,8.02201
20341,50.0462,8.57346
20344,48.5767,7.81256
20346,52.5054,13.329
20375,48.784,9.18531
20376,48.0876,11.6297
20437,47.4601,8.55571
20510,53.2148,6.57342
20541,50.8559,9.11475
20583,54.4749,9.04507
20634,49.7686,5.89637
20682,47.4523,8.56183
20701,50.8923,6.9059
20751,49.4326,7.68908
20753,54.3252,10.1181
20796,50.0821,14.4188
20827,47.3848,8.08969
20829,52.379,13.5149
20846,50.6425,7.22906
20847,51.6196,12.3064
20864,50.0319,14.4909
20865,49.8408,14.8136
20876,50.0824,8.22614
20884,47.5989,13.1646
20938,50.051,8.58547
20988,49.8995,10.9039
21109,49.2449,8.88405
21111,51.4032,6.65347
21112,49.5176,6.0133
21160,47.3919,8.03464
21224,48.7784,9.15556
21246,51.7321,9.97306
21263,47.3682,8.54465
21293,49.5117,5.99169
21308,47.4669,8.32407
21422,52.2763,10.5467
21466,50.9723,13.031
21472,52.1631,10.7278
21474,51.2263,6.7725
21506,52.3532,10.7694
21527,51.5245,14.0031
21545,49.0958,10.2203
21692,49.753,8.47504
21708,52.1396,9.9589
21738,51.9688,6.28936
21739,52.8465,6.48733
21767,51.4925,7.45184
21808,48.3547,11.7927
21811,49.4457,11.0829
21821,51.4698,6.85079
22068,52.527,13.3983
22076,50.0506,8.57174
22168,47.4523,8.56183
22180,50.9307,6.91226
22359,51.9518,7.63931
22904,52.2647,8.06153
23223,50.0462,8.57346
23242,51.3125,9.44719
23359,50.7475,7.09399
23394,48.3637,10.8864
23402,48.459,7.48293
23422,48.0212,7.51744
23490,51.3122,12.4132
23491,49.2379,8.88863
23492,49.009,8.39526
23495,52.4992,13.4389
23500,53.5504,9.98202
23506,50.0718,8.21624
23558,50.051,8.58547
23570,52.4931,13.4179
23673,53.469,7.48156
23679,50.0506,8.57174
23680,54.9308,8.86149
23718,49.8441,7.85858
23719,53.2142,6.56621
23737,52.5032,13.3294
23757,48.1598,11.5689
23761,48.1226,11.5486
23778,47.7417,7.34301
23787,50.0789,14.4309
23796,48.1516,11.5847
23799,52.4932,13.4715
23807,48.7725,9.17209
23832,47.5705,7.59949
23857,47.9977,11.3628
23871,50.3209,11.9139
23914,54.323,10.1413
23918,53.0853,8.88849
23929,51.4903,7.50102
23941,48.894,9.19088
23966,52.5204,13.3884
23978,55.0503,9.42832
23981,50.0832,14.4353
24083,52.52,13.3992
24190,52.5577,13.2863
24367,48.3044,14.285
24484,53.074,8.80017
24486,47.3699,8.51967
24487,52.5297,13.4015
